State_Name,st_case,state,year,month,date,time,week,weekday,rushhour,county,city,route,route2,nhs,tway_id,tway_id2,mp,REL_ROAD,WEATHER,FATALS,DRUNK_DR,latitude,longitud,wrk_zone2,adv_weather,date_time,VE_TOTAL,n,n3,n7,start3,start7
Alabama,10018,1,2011,1,2011-01-07,3:13:00 AM,1,6,0,115,0,1,1,1,I-59,,158.5,3,1,1,1,33.778925,-86.42184722,0,0,2011-01-07T03:13:00,1,6216,2072,888,2011-01-05,2011-01-01
Alabama,10027,1,2011,1,2011-01-15,8:35:00 AM,2,7,1,101,2130,1,1,1,I-65,,172.3,1,1,1,0,32.38362222,-86.32224167,0,0,2011-01-15T08:35:00,2,6224,2075,890,2011-01-14,2011-01-15
Alabama,10049,1,2011,1,2011-01-18,12:47:00 AM,3,3,0,73,350,1,1,1,I-65,,257.5,4,1,1,0,33.48348333,-86.82628056,0,0,2011-01-18T00:47:00,1,6227,2076,890,2011-01-17,2011-01-15
Alabama,10035,1,2011,1,2011-01-21,4:57:00 PM,3,6,1,81,2340,1,1,1,I-85,,65.8,1,1,3,0,32.69008056,-85.31914722,0,0,2011-01-21T16:57:00,3,6230,2077,890,2011-01-20,2011-01-15
Alabama,10773,1,2011,1,2011-01-31,12:57:00 AM,5,2,0,73,350,1,1,1,I-65,,259.5,1,2,1,0,33.50529167,-86.81667778,0,1,2011-01-31T00:57:00,5,6240,2080,892,2011-01-29,2011-01-29
Alabama,10046,1,2011,2,2011-02-03,11:10:00 PM,5,5,0,73,1716,1,1,1,I-459,,9.0,4,2,1,1,33.34139167,-86.90065278,0,1,2011-02-03T23:10:00,1,6243,2081,892,2011-02-01,2011-01-29
Alabama,10055,1,2011,2,2011-02-03,7:00:00 PM,5,5,1,73,0,1,1,1,I-65,,279.0,3,3,1,0,33.771425,-86.82873889,0,1,2011-02-03T19:00:00,1,6243,2081,892,2011-02-01,2011-01-29
Alabama,10057,1,2011,2,2011-02-04,2:15:00 AM,5,6,0,119,0,1,1,1,I-20,,3.8,4,3,1,0,32.48189167,-88.35272778,0,1,2011-02-04T02:15:00,1,6244,2082,892,2011-02-04,2011-01-29
Alabama,10079,1,2011,2,2011-02-15,5:20:00 AM,7,3,0,97,2100,1,1,1,I-65,,5.0,4,10,1,1,30.69791944,-88.12425556,0,1,2011-02-15T05:20:00,1,6255,2085,894,2011-02-13,2011-02-12
Alabama,10090,1,2011,2,2011-02-19,5:30:00 PM,7,7,1,3,0,1,1,1,I-10,,57.3,1,1,1,1,30.60161667,-87.55499444,0,0,2011-02-19T17:30:00,1,6259,2087,895,2011-02-19,2011-02-19
Alabama,10094,1,2011,2,2011-02-22,10:15:00 AM,8,3,1,35,0,1,1,1,I-65,,100.2,4,1,1,0,31.49696111,-86.93175556,0,0,2011-02-22T10:15:00,1,6262,2088,895,2011-02-22,2011-02-19
Alabama,10103,1,2011,3,2011-03-03,9:40:00 PM,9,5,0,3,0,1,1,1,I-10,,29.8,3,1,1,0,30.68689722,-88.00650833,0,0,2011-03-03T21:40:00,3,6271,2091,896,2011-03-03,2011-02-26
Alabama,10108,1,2011,3,2011-03-05,10:35:00 AM,9,7,1,97,0,1,1,1,I-10,,14.3,1,10,1,0,30.574225,-88.182225,0,1,2011-03-05T10:35:00,3,6273,2091,897,2011-03-03,2011-03-05
Alabama,10138,1,2011,3,2011-03-20,12:33:00 AM,12,1,0,73,1716,1,1,1,I-65,,250.0,1,1,1,0,33.39449167,-86.784975,0,0,2011-03-20T00:33:00,2,6288,2096,899,2011-03-18,2011-03-19
Alabama,10150,1,2011,3,2011-03-21,7:35:00 AM,12,2,1,97,0,1,1,1,I-10,,8.0,4,1,1,0,30.51833056,-88.274825,0,0,2011-03-21T07:35:00,1,6289,2097,899,2011-03-21,2011-03-19
Alabama,10157,1,2011,3,2011-03-25,5:50:00 PM,12,6,1,73,0,1,1,1,I-65,,273.0,1,1,1,0,33.68793333,-86.83035833,0,0,2011-03-25T17:50:00,1,6293,2098,899,2011-03-24,2011-03-19
Alabama,10160,1,2011,3,2011-03-26,3:05:00 PM,12,7,0,21,0,1,1,1,I-65,,199.5,1,2,5,1,32.73063056,-86.53885556,0,1,2011-03-26T15:05:00,3,6294,2098,900,2011-03-24,2011-03-26
Alabama,10176,1,2011,3,2011-03-29,11:30:00 AM,13,3,0,73,1315,1,1,1,I-65,288,271.0,1,10,1,0,33.64935833,-86.83119444,0,1,2011-03-29T11:30:00,2,6297,2099,900,2011-03-27,2011-03-26
Alabama,10361,1,2011,3,2011-03-29,6:55:00 PM,13,3,1,103,1590,1,1,1,I-65,,325.0,1,1,1,0,34.430275,-86.89949444,0,0,2011-03-29T18:55:00,5,6297,2099,900,2011-03-27,2011-03-26
Alabama,10168,1,2011,4,2011-04-02,12:15:00 AM,13,7,0,121,0,1,1,1,I-20,,180.1,1,1,1,1,33.58510833,-85.90574722,0,0,2011-04-02T00:15:00,2,6301,2101,901,2011-04-02,2011-04-02
Alabama,10175,1,2011,4,2011-04-02,6:15:00 AM,13,7,0,73,1270,1,1,1,I-65,,267.3,3,1,1,0,33.59628333,-86.80657222,0,0,2011-04-02T06:15:00,1,6301,2101,901,2011-04-02,2011-04-02
Alabama,10178,1,2011,4,2011-04-02,3:17:00 PM,13,7,0,73,1716,1,1,1,I-459,,10.4,1,1,1,0,33.35436944,-86.853275,0,0,2011-04-02T15:17:00,3,6301,2101,901,2011-04-02,2011-04-02
Alabama,10179,1,2011,4,2011-04-08,7:18:00 AM,14,6,1,81,2340,1,1,1,I-85,,60.9,1,10,1,0,32.632075,-85.37145,0,1,2011-04-08T07:18:00,2,6307,2103,901,2011-04-08,2011-04-02
Alabama,10182,1,2011,4,2011-04-08,7:00:00 AM,14,6,1,115,0,1,1,1,I-59,,160.0,3,10,1,0,33.80826389,-86.36053611,0,1,2011-04-08T07:00:00,1,6307,2103,901,2011-04-08,2011-04-02
Alabama,10771,1,2011,4,2011-04-13,4:53:00 PM,15,4,1,73,350,1,1,1,I-459,,27.9,1,1,1,0,33.44085278,-86.73163889,0,0,2011-04-13T16:53:00,2,6312,2104,902,2011-04-11,2011-04-09
Alabama,10785,1,2011,4,2011-04-19,5:15:00 PM,16,3,1,73,0,1,1,1,I-22,,89.9,1,1,1,0,33.61679722,-86.93745,0,0,2011-04-19T17:15:00,2,6318,2106,903,2011-04-17,2011-04-16
Alabama,10215,1,2011,4,2011-04-23,7:30:00 AM,16,7,1,15,0,1,1,1,I-20,,190.2,1,10,1,0,33.61690556,-85.73485833,0,1,2011-04-23T07:30:00,2,6322,2108,904,2011-04-23,2011-04-23
Alabama,10224,1,2011,5,2011-05-06,1:45:00 PM,18,6,0,73,350,1,1,1,I-59,,132.5,4,1,1,0,33.57581667,-86.71530278,0,0,2011-05-06T13:45:00,1,6335,2112,905,2011-05-05,2011-04-30
Alabama,10244,1,2011,5,2011-05-11,5:11:00 AM,19,4,0,81,200,1,1,1,I-85,,53.3,4,1,1,0,32.55643611,-85.5126,0,0,2011-05-11T05:11:00,1,6340,2114,906,2011-05-11,2011-05-07
Alabama,10225,1,2011,5,2011-05-15,8:00:00 AM,20,1,1,13,0,1,1,1,I-65,,136.0,1,1,1,0,31.89738889,-86.59921667,0,0,2011-05-15T08:00:00,2,6344,2115,907,2011-05-14,2011-05-14
Alabama,10269,1,2011,5,2011-05-18,12:01:00 AM,20,4,0,43,0,1,1,1,I-65,,291.0,1,1,1,0,33.9458,-86.87004444,0,0,2011-05-18T00:01:00,2,6347,2116,907,2011-05-17,2011-05-14
Alabama,10270,1,2011,5,2011-05-20,3:45:00 AM,20,6,0,115,0,1,1,1,I-20,,152.1,4,1,1,1,33.595675,-86.394125,0,0,2011-05-20T03:45:00,1,6349,2117,907,2011-05-20,2011-05-14
Alabama,10304,1,2011,5,2011-05-25,4:55:00 PM,21,4,1,73,0,1,1,1,I-59,,146.8,1,1,4,0,33.68397778,-86.53455278,0,0,2011-05-25T16:55:00,3,6354,2118,908,2011-05-23,2011-05-21
Alabama,10307,1,2011,5,2011-05-27,5:00:00 AM,21,6,0,115,0,1,1,1,I-59,,153.0,4,10,1,1,33.75902778,-86.47490278,0,1,2011-05-27T05:00:00,1,6356,2119,908,2011-05-26,2011-05-21
Alabama,10313,1,2011,5,2011-05-29,6:30:00 AM,22,1,0,97,0,1,1,1,I-65,,24.7,1,5,1,0,30.91035278,-87.97058611,1,1,2011-05-29T06:30:00,2,6358,2120,909,2011-05-29,2011-05-28
Alabama,10288,1,2011,6,2011-06-03,7:15:00 PM,22,6,1,43,0,1,1,1,I-65,,291.2,4,1,1,0,33.93691667,-86.86856389,0,0,2011-06-03T19:15:00,1,6363,2121,909,2011-06-01,2011-05-28
Alabama,10289,1,2011,6,2011-06-05,4:45:00 PM,23,1,1,43,0,1,1,1,I-65,,305.7,1,1,1,0,34.14507222,-86.86900278,0,0,2011-06-05T16:45:00,2,6365,2122,910,2011-06-04,2011-06-04
Alabama,10319,1,2011,6,2011-06-05,2:36:00 PM,23,1,0,21,0,1,1,1,I-65,,217.9,1,1,1,0,32.95978611,-86.67469444,0,0,2011-06-05T14:36:00,2,6365,2122,910,2011-06-04,2011-06-04
Alabama,10770,1,2011,6,2011-06-08,12:25:00 AM,23,4,0,73,350,1,1,1,I-65,,257.5,1,1,1,0,33.47655,-86.82788889,0,0,2011-06-08T00:25:00,2,6368,2123,910,2011-06-07,2011-06-04
Alabama,10300,1,2011,6,2011-06-12,11:40:00 PM,24,1,0,51,0,1,1,1,I-65,,177.7,1,1,1,1,32.44006667,-86.37498333,0,0,2011-06-12T23:40:00,6,6372,2124,911,2011-06-10,2011-06-11
Alabama,10329,1,2011,6,2011-06-19,3:00:00 AM,25,1,0,73,0,1,1,1,I-59,,115.9,1,1,1,0,33.45918333,-86.94649722,0,0,2011-06-19T03:00:00,2,6379,2127,912,2011-06-19,2011-06-18
Alabama,10357,1,2011,6,2011-06-20,6:15:00 AM,25,2,0,85,0,1,1,1,I-65,,144.3,1,1,1,0,32.02313056,-86.51496389,0,0,2011-06-20T06:15:00,2,6380,2127,912,2011-06-19,2011-06-18
Alabama,10485,1,2011,6,2011-06-21,8:47:00 AM,25,3,1,73,330,1,1,1,I-459,,4.5,3,1,3,0,33.33404167,-86.97223611,0,0,2011-06-21T08:47:00,1,6381,2127,912,2011-06-19,2011-06-18
Alabama,10387,1,2011,6,2011-06-22,4:30:00 PM,25,4,1,101,2130,1,1,1,I-85,,3.0,4,2,1,0,32.36539167,-86.28309722,0,1,2011-06-22T16:30:00,1,6382,2128,912,2011-06-22,2011-06-18
Alabama,10335,1,2011,6,2011-06-25,9:00:00 PM,25,7,0,15,0,1,1,1,I-20,,190.5,1,1,1,0,33.614225,-85.746875,0,0,2011-06-25T21:00:00,2,6385,2129,913,2011-06-25,2011-06-25
Alabama,10359,1,2011,6,2011-06-25,11:02:00 PM,25,7,0,73,350,1,1,1,I-59,,128.3,1,1,1,1,33.54538333,-86.7606,0,0,2011-06-25T23:02:00,1,6385,2129,913,2011-06-25,2011-06-25
Alabama,10369,1,2011,7,2011-07-01,8:00:00 AM,26,6,1,125,0,1,1,1,I-59,,72.7,1,1,1,0,33.17089444,-87.52903056,0,0,2011-07-01T08:00:00,2,6391,2131,913,2011-07-01,2011-06-25
Alabama,10394,1,2011,7,2011-07-08,9:45:00 AM,27,6,1,43,0,1,1,1,I-65,,317.0,4,10,1,1,34.30270278,-86.90771389,0,1,2011-07-08T09:45:00,1,6398,2133,914,2011-07-07,2011-07-02
Alabama,10395,1,2011,7,2011-07-08,2:00:00 PM,27,6,0,1,0,1,1,1,I-65,,196.0,4,1,1,0,32.67305,-86.50831667,0,0,2011-07-08T14:00:00,1,6398,2133,914,2011-07-07,2011-07-02
Alabama,10396,1,2011,7,2011-07-09,6:15:00 PM,27,7,1,53,0,1,1,1,I-65,,62.0,1,10,1,0,31.14183611,-87.41278333,0,1,2011-07-09T18:15:00,1,6399,2133,915,2011-07-07,2011-07-09
Alabama,10440,1,2011,7,2011-07-17,10:00:00 PM,29,1,0,73,350,1,1,1,I-59,,128.0,1,1,1,0,33.54734167,-86.78099444,0,0,2011-07-17T22:00:00,3,6407,2136,916,2011-07-16,2011-07-16
Alabama,10528,1,2011,7,2011-07-24,12:41:00 PM,30,1,0,35,0,1,1,1,I-65,,81.7,1,10,1,0,31.31611111,-87.148425,0,1,2011-07-24T12:41:00,1,6414,2138,917,2011-07-22,2011-07-23
Alabama,10433,1,2011,7,2011-07-30,12:30:00 PM,30,7,0,49,0,1,1,1,I-59,,212.6,4,2,1,0,34.36460556,-85.80673056,0,1,2011-07-30T12:30:00,1,6420,2140,918,2011-07-28,2011-07-30
Alabama,10441,1,2011,8,2011-08-01,4:56:00 AM,31,2,0,1,0,1,1,1,I-65,,188.1,1,1,1,0,32.56824444,-86.46515833,0,0,2011-08-01T04:56:00,2,6422,2141,918,2011-07-31,2011-07-30
Alabama,10445,1,2011,8,2011-08-01,3:55:00 PM,31,2,0,1,0,1,1,1,I-65,,195.0,3,1,1,0,32.66995278,-86.50641111,0,0,2011-08-01T15:55:00,1,6422,2141,918,2011-07-31,2011-07-30
Alabama,10804,1,2011,8,2011-08-02,8:25:00 AM,31,3,1,73,0,1,1,1,I-20,,139.3,4,1,1,0,33.54326389,-86.60405833,0,0,2011-08-02T08:25:00,1,6423,2141,918,2011-07-31,2011-07-30
Alabama,10456,1,2011,8,2011-08-10,3:44:00 PM,32,4,0,101,2130,1,1,1,I-85,,8.0,1,1,1,0,32.36149444,-86.18787222,0,0,2011-08-10T15:44:00,4,6431,2144,919,2011-08-09,2011-08-06
Alabama,10467,1,2011,8,2011-08-18,4:30:00 PM,33,5,1,125,0,1,1,1,I-59,,92.8,4,1,1,0,33.2138,-87.19646944,0,0,2011-08-18T16:30:00,1,6439,2147,920,2011-08-18,2011-08-13
Alabama,10476,1,2011,8,2011-08-23,4:45:00 PM,34,3,1,53,0,1,1,1,I-65,,52.7,3,1,1,0,31.07068889,-87.55313889,0,0,2011-08-23T16:45:00,1,6444,2148,921,2011-08-21,2011-08-20
Alabama,10477,1,2011,8,2011-08-24,1:10:00 PM,34,4,0,73,0,1,1,1,I-65,,280.9,4,1,1,0,33.79798056,-86.82470556,0,0,2011-08-24T13:10:00,1,6445,2149,921,2011-08-24,2011-08-20
Alabama,10492,1,2011,8,2011-08-25,6:19:00 PM,34,5,1,21,0,1,1,1,I-65,,200.5,3,1,2,0,32.74124444,-86.54565833,0,0,2011-08-25T18:19:00,2,6446,2149,921,2011-08-24,2011-08-20
Alabama,10493,1,2011,8,2011-08-26,10:00:00 PM,34,6,0,49,0,1,1,1,I-59,,213.6,2,1,1,0,34.37436389,-85.79966111,0,0,2011-08-26T22:00:00,2,6447,2149,921,2011-08-24,2011-08-20
Alabama,10499,1,2011,8,2011-08-27,12:45:00 PM,34,7,0,21,0,1,1,1,I-65,,199.0,3,1,1,0,32.71415,-86.52857778,0,0,2011-08-27T12:45:00,3,6448,2150,922,2011-08-27,2011-08-27
Alabama,10504,1,2011,9,2011-09-03,2:48:00 PM,35,7,0,51,0,1,1,1,I-65,,181.1,4,1,1,0,32.48828056,-86.40840278,0,0,2011-09-03T14:48:00,1,6455,2152,923,2011-09-02,2011-09-03
Alabama,10525,1,2011,9,2011-09-03,10:27:00 PM,35,7,0,73,350,1,1,1,I-59,,,1,1,2,1,33.52091389,-86.84756667,0,0,2011-09-03T22:27:00,5,6455,2152,923,2011-09-02,2011-09-03
Alabama,10505,1,2011,9,2011-09-04,4:10:00 AM,36,1,0,43,0,1,1,1,I-65,,303.8,4,10,1,0,34.10256667,-86.86610833,0,1,2011-09-04T04:10:00,1,6456,2152,923,2011-09-02,2011-09-03
Alabama,10506,1,2011,9,2011-09-04,12:38:00 PM,36,1,0,121,0,1,1,1,I-20,,182.4,4,2,1,1,33.58494167,-85.87982778,0,1,2011-09-04T12:38:00,1,6456,2152,923,2011-09-02,2011-09-03
Alabama,10519,1,2011,9,2011-09-07,1:40:00 AM,36,4,0,21,0,1,1,1,I-65,,201.8,1,10,1,0,32.75606111,-86.55594722,0,1,2011-09-07T01:40:00,2,6459,2153,923,2011-09-05,2011-09-03
Alabama,10517,1,2011,9,2011-09-14,12:15:00 PM,37,4,0,119,0,1,1,1,I-59,,18.7,3,1,1,0,32.64690833,-88.19416389,0,0,2011-09-14T12:15:00,1,6466,2156,924,2011-09-14,2011-09-10
Alabama,10538,1,2011,9,2011-09-18,4:10:00 AM,38,1,0,97,2100,1,1,1,I-65,,,4,1,1,1,30.62771944,-88.11814167,0,0,2011-09-18T04:10:00,1,6470,2157,925,2011-09-17,2011-09-17
Alabama,10790,1,2011,10,2011-10-12,2:30:00 PM,41,4,0,21,700,1,1,1,I-65,,205.0,4,2,1,0,32.80568611,-86.581775,0,1,2011-10-12T14:30:00,1,6494,2165,928,2011-10-11,2011-10-08
Alabama,10769,1,2011,10,2011-10-15,6:40:00 AM,41,7,0,73,350,1,1,1,I-59,,123.1,4,1,1,0,33.52028889,-86.85458333,0,0,2011-10-15T06:40:00,1,6497,2166,929,2011-10-14,2011-10-15
Alabama,10612,1,2011,11,2011-11-01,3:35:00 AM,44,3,0,127,0,1,1,1,I-22,,40.0,1,1,1,0,33.95068611,-87.60941111,0,0,2011-11-01T03:35:00,2,6514,2172,931,2011-11-01,2011-10-29
Alabama,10640,1,2011,11,2011-11-05,6:25:00 AM,44,7,0,13,0,1,1,1,I-65,,116.5,4,1,1,0,31.68330278,-86.75198056,0,0,2011-11-05T06:25:00,1,6518,2173,932,2011-11-04,2011-11-05
Alabama,10679,1,2011,11,2011-11-06,4:19:00 AM,45,1,0,101,2130,1,1,1,I-85,,2.0,1,10,3,0,32.36536944,-86.28816111,0,1,2011-11-06T04:19:00,2,6519,2173,932,2011-11-04,2011-11-05
Alabama,10616,1,2011,11,2011-11-08,6:15:00 PM,45,3,1,29,0,1,1,1,I-20,,194.0,1,1,1,0,33.614525,-85.68545833,0,0,2011-11-08T18:15:00,2,6521,2174,932,2011-11-07,2011-11-05
Alabama,10621,1,2011,11,2011-11-11,11:50:00 PM,45,6,0,81,200,1,1,1,I-85,,51.0,3,1,1,0,32.55636667,-85.511575,1,0,2011-11-11T23:50:00,1,6524,2175,932,2011-11-10,2011-11-05
Alabama,10622,1,2011,11,2011-11-12,6:45:00 AM,45,7,0,73,0,1,1,1,I-59,,119.1,3,1,1,0,33.49568333,-86.91284444,0,0,2011-11-12T06:45:00,1,6525,2175,933,2011-11-10,2011-11-12
Alabama,10647,1,2011,11,2011-11-12,6:23:00 PM,45,7,1,21,0,1,1,1,I-65,,213.2,3,1,1,0,32.90374722,-86.63436389,0,0,2011-11-12T18:23:00,1,6525,2175,933,2011-11-10,2011-11-12
Alabama,10627,1,2011,11,2011-11-18,5:15:00 AM,46,6,0,125,0,1,1,1,I-59,,59.7,1,1,1,1,33.06337222,-87.69857778,0,0,2011-11-18T05:15:00,2,6531,2177,933,2011-11-16,2011-11-12
Alabama,10665,1,2011,11,2011-11-20,8:04:00 AM,47,1,1,115,0,1,1,1,I-59,,156.0,4,1,1,1,33.77538889,-86.43381667,0,0,2011-11-20T08:04:00,1,6533,2178,934,2011-11-19,2011-11-19
Alabama,10653,1,2011,11,2011-11-26,5:46:00 AM,47,7,0,73,350,1,1,1,I-59,,123.0,1,1,1,1,33.52005,-86.8561,0,0,2011-11-26T05:46:00,3,6539,2180,935,2011-11-25,2011-11-26
Alabama,10685,1,2011,12,2011-12-03,1:45:00 AM,48,7,0,125,0,1,1,1,I-59,,91.8,1,1,1,0,33.21085833,-87.21523333,0,0,2011-12-03T01:45:00,2,6546,2182,936,2011-12-01,2011-12-03
Alabama,10691,1,2011,12,2011-12-04,2:15:00 AM,49,1,0,83,0,1,1,1,I-65,,344.0,1,1,1,1,34.68187778,-86.92318056,0,0,2011-12-04T02:15:00,1,6547,2183,936,2011-12-04,2011-12-03
Alabama,10727,1,2011,12,2011-12-07,5:35:00 PM,49,4,1,21,0,1,1,1,I-65,,218.1,3,10,1,0,32.96682222,-86.67944444,0,1,2011-12-07T17:35:00,1,6550,2184,936,2011-12-07,2011-12-03
Alabama,10702,1,2011,12,2011-12-10,11:41:00 PM,49,7,0,119,0,1,1,1,I-59,,0.9,4,1,1,0,32.45435278,-88.38988611,0,0,2011-12-10T23:41:00,1,6553,2185,937,2011-12-10,2011-12-10
Alabama,10752,1,2011,12,2011-12-21,8:00:00 AM,51,4,1,73,350,1,1,1,I-20,,130.5,1,2,1,0,33.54364167,-86.73855,0,1,2011-12-21T08:00:00,3,6564,2188,938,2011-12-19,2011-12-17
Alabama,10726,1,2011,12,2011-12-23,4:30:00 AM,51,6,0,125,0,1,1,1,I-59,,84.9,1,10,1,0,33.18974444,-87.32451111,0,1,2011-12-23T04:30:00,1,6566,2189,938,2011-12-22,2011-12-17
Arizona,40002,4,2011,1,2011-01-03,10:26:00 PM,1,2,0,21,0,1,1,1,I-10,,173.9,3,1,1,0,33.141125,-111.86010556,0,0,2011-01-03T22:26:00,1,6212,2071,888,2011-01-02,2011-01-01
Arizona,40003,4,2011,1,2011-01-05,5:08:00 AM,1,4,0,3,0,1,1,1,I-10,,309.7,1,1,1,0,31.97836111,-110.2259,0,0,2011-01-05T05:08:00,1,6214,2072,888,2011-01-05,2011-01-01
Arizona,40015,4,2011,1,2011-01-18,2:29:00 PM,3,3,0,23,0,1,1,1,I-19,,10.1,3,1,1,0,31.45613889,-110.98515556,0,0,2011-01-18T14:29:00,1,6227,2076,890,2011-01-17,2011-01-15
Arizona,40017,4,2011,1,2011-01-20,7:23:00 AM,3,5,1,13,0,1,1,1,I-10,,107.7,4,1,1,0,33.446525,-112.71048333,0,0,2011-01-20T07:23:00,1,6229,2077,890,2011-01-20,2011-01-15
Arizona,40025,4,2011,1,2011-01-26,5:05:00 AM,4,4,0,12,0,1,1,1,I-10,,38.1,2,1,3,0,33.64714722,-113.89176944,0,0,2011-01-26T05:05:00,2,6235,2079,891,2011-01-26,2011-01-22
Arizona,40026,4,2011,1,2011-01-29,11:23:00 AM,4,7,0,13,370,1,1,1,I-17,,212.0,4,1,1,0,33.62610833,-112.11641667,0,0,2011-01-29T11:23:00,3,6238,2080,892,2011-01-29,2011-01-29
Arizona,40035,4,2011,1,2011-01-31,9:01:00 PM,5,2,0,19,530,1,1,1,I-10,,257.9,1,1,1,0,32.22782778,-110.98166389,0,0,2011-01-31T21:01:00,2,6240,2080,892,2011-01-29,2011-01-29
Arizona,40060,4,2011,2,2011-02-14,7:58:00 AM,7,2,1,3,0,1,1,1,I-10,,370.9,1,1,1,0,32.30393611,-109.38232778,0,0,2011-02-14T07:58:00,2,6254,2085,894,2011-02-13,2011-02-12
Arizona,40063,4,2011,2,2011-02-18,8:14:00 PM,7,6,0,25,0,1,1,1,I-17,,297.0,1,10,1,0,34.67412778,-111.76938889,0,1,2011-02-18T20:14:00,1,6258,2086,894,2011-02-16,2011-02-12
Arizona,40066,4,2011,2,2011-02-19,5:17:00 PM,7,7,1,25,0,1,1,1,I-40,,143.1,1,10,1,0,35.22084444,-112.52975278,0,1,2011-02-19T17:17:00,3,6259,2087,895,2011-02-19,2011-02-19
Arizona,40068,4,2011,2,2011-02-20,11:11:00 AM,8,1,0,19,530,1,1,1,I-10,,247.0,3,1,1,0,32.35554167,-111.08668889,0,0,2011-02-20T11:11:00,1,6260,2087,895,2011-02-19,2011-02-19
Arizona,40069,4,2011,2,2011-02-21,2:47:00 AM,8,2,0,3,40,1,1,1,I-10,,302.8,1,1,1,0,31.96637222,-110.33997778,1,0,2011-02-21T02:47:00,1,6261,2087,895,2011-02-19,2011-02-19
Arizona,40139,4,2011,3,2011-03-02,7:33:00 PM,9,4,1,1,0,1,1,1,I-40,,348.0,1,1,1,0,35.28271111,-109.21554444,0,0,2011-03-02T19:33:00,2,6270,2090,896,2011-02-28,2011-02-26
Arizona,40129,4,2011,3,2011-03-03,11:44:00 PM,9,5,0,19,0,1,1,1,I-19,,34.5,99,1,1,0,31.78504444,-111.02459722,0,0,2011-03-03T23:44:00,1,6271,2091,896,2011-03-03,2011-02-26
Arizona,40098,4,2011,3,2011-03-11,9:07:00 PM,10,6,0,21,0,1,1,1,I-10,,214.6,4,1,2,0,32.69429722,-111.46443611,0,0,2011-03-11T21:07:00,1,6279,2093,897,2011-03-09,2011-03-05
Arizona,40101,4,2011,3,2011-03-12,7:27:00 PM,10,7,1,12,0,1,1,1,I-10,,37.2,3,1,1,0,33.64949444,-113.90683056,0,0,2011-03-12T19:27:00,1,6280,2094,898,2011-03-12,2011-03-12
Arizona,40102,4,2011,3,2011-03-13,11:45:00 AM,11,1,0,3,0,1,1,1,I-10,,354.5,1,1,1,0,32.36238333,-109.645925,0,0,2011-03-13T11:45:00,1,6281,2094,898,2011-03-12,2011-03-12
Arizona,40109,4,2011,3,2011-03-21,9:29:00 AM,12,2,1,5,0,1,1,1,I-40,,156.7,4,4,1,0,35.22201944,-112.29516389,0,1,2011-03-21T09:29:00,1,6289,2097,899,2011-03-21,2011-03-19
Arizona,40159,4,2011,3,2011-03-26,12:31:00 PM,12,7,0,19,0,1,1,1,I-19,,53.9,3,1,1,0,32.06315,-110.99276944,0,0,2011-03-26T12:31:00,1,6294,2098,900,2011-03-24,2011-03-26
Arizona,40115,4,2011,3,2011-03-27,12:09:00 PM,13,1,0,3,0,1,1,1,I-10,,385.0,1,1,1,0,32.25081944,-109.15058333,0,0,2011-03-27T12:09:00,1,6295,2099,900,2011-03-27,2011-03-26
Arizona,40137,4,2011,3,2011-03-30,9:49:00 PM,13,4,0,15,0,1,1,1,I-40,,18.8,1,1,1,0,34.781875,-114.17820833,0,0,2011-03-30T21:49:00,2,6298,2100,900,2011-03-30,2011-03-26
Arizona,40170,4,2011,4,2011-04-02,2:04:00 AM,13,7,0,19,530,1,1,1,I-19,,50.0,3,1,1,1,32.00651389,-110.99209444,0,0,2011-04-02T02:04:00,1,6301,2101,901,2011-04-02,2011-04-02
Arizona,40253,4,2011,4,2011-04-04,10:19:00 AM,14,2,1,17,0,1,1,1,I-40,,265.7,3,1,1,0,34.97315556,-110.50956111,0,0,2011-04-04T10:19:00,1,6303,2101,901,2011-04-02,2011-04-02
Arizona,40247,4,2011,4,2011-04-08,11:43:00 PM,14,6,0,13,370,1,1,1,I-10,,147.9,1,10,1,0,33.45189444,-112.03749444,0,1,2011-04-08T23:43:00,2,6307,2103,901,2011-04-08,2011-04-02
Arizona,40178,4,2011,4,2011-04-09,12:21:00 AM,14,7,0,13,0,1,1,1,I-10,,112.2,4,2,2,0,33.42957778,-112.63526667,0,1,2011-04-09T00:21:00,1,6308,2103,902,2011-04-08,2011-04-09
Arizona,40180,4,2011,4,2011-04-09,3:19:00 AM,14,7,0,5,0,1,1,1,I-40,,209.9,1,4,2,1,35.20125,-111.4294,0,1,2011-04-09T03:19:00,2,6308,2103,902,2011-04-08,2011-04-09
Arizona,40189,4,2011,4,2011-04-18,2:11:00 AM,16,2,0,13,370,1,1,1,I-10,,145.7,1,1,1,0,33.46149722,-112.07696944,0,0,2011-04-18T02:11:00,1,6317,2106,903,2011-04-17,2011-04-16
Arizona,40198,4,2011,4,2011-04-29,4:48:00 PM,17,6,1,15,0,1,1,1,I-40,,4.8,1,1,1,0,34.72566667,-114.40436944,0,0,2011-04-29T16:48:00,2,6328,2110,904,2011-04-29,2011-04-23
Arizona,40206,4,2011,5,2011-05-01,12:39:00 AM,18,1,0,13,0,1,1,1,I-10,,71.0,4,1,1,0,33.56566944,-113.32943611,0,0,2011-05-01T00:39:00,1,6330,2110,905,2011-04-29,2011-04-30
